
time,gFx,gFy,gFz,ax,ay,az,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,
98.544552,-0.1656,0.1495,0.9243,-0.8102,0.3892,0.5154,1009.8495,-10.5042,25.8030,-43.8712,20.7045,-10.9445,-0.9766,100.7012,
98.644424,0.0060,0.2270,1.0530,0.4689,0.3808,0.8400,1009.8556,-9.9674,25.0344,-42.5170,20.7724,-10.9132,-1.5781,100.7539,
98.745024,-0.1111,0.2278,0.6581,-0.1052,-0.5815,0.9245,1009.8831,-9.8210,25.9250,-42.3584,20.7251,-10.9387,0.3074,100.7539,
98.845553,0.1025,0.1882,0.8165,-1.7070,-0.3017,1.8791,1009.8861,-10.3212,25.5590,-42.9562,20.5773,-10.8626,0.5619,100.7539,
98.945731,-0.0236,0.1622,1.2409,-1.0357,0.0964,0.8470,1009.8617,-10.4310,25.4614,-43.1514,20.6923,-10.9414,0.5765,100.7720,
99.046099,-0.1629,0.2024,1.2323,0.9216,-0.1030,0.6013,1009.9563,-10.4310,25.3760,-43.1514,20.9570,-11.1926,-0.4279,100.7720,
99.146314,0.1305,0.1578,1.0736,2.7038,-0.1754,-2.1169,1009.9563,-9.7356,25.6688,-42.1388,20.8340,-11.2057,0.0610,100.7720,
99.246465,0.0744,0.1531,0.9138,1.8102,-0.0619,-0.1334,1010.0265,-10.8214,25.4736,-42.4560,20.6097,-11.5738,0.8116,100.7843,
99.346621,-0.1653,0.3594,0.9849,-1.5956,1.3898,-0.3500,1009.9929,-9.9308,25.6566,-42.5414,21.0687,-11.9963,-0.0301,100.7843,
99.446775,0.0717,0.0713,1.0886,-1.6081,-1.0872,2.0225,1010.0082,-10.2236,25.6566,-42.7488,20.9599,-11.7118,-1.0706,100.7843,
99.546856,-0.1152,0.2540,0.6631,-0.1267,-0.1756,0.3548,1010.0204,-10.6262,25.4736,-42.8586,20.8248,-11.5736,-0.3184,100.7321,
99.647127,0.0125,0.2045,1.0390,-1.6245,0.4503,-0.3086,1010.1211,-10.8092,25.6566,-42.6634,20.8855,-11.6767,-1.1624,100.7321,
99.747393,-0.1689,0.1535,0.8948,-0.6295,-0.2233,0.6769,1010.3195,-10.2480,25.2784,-43.5418,20.9158,-11.6555,-1.1819,100.7321,
99.847917,-0.1489,0.1361,1.0494,-0.4557,-0.4565,0.2536,1010.2065,-9.8332,25.5712,-42.6390,21.0982,-11.5933,-1.8161,100.7281,
99.947880,-0.0083,0.1601,1.0900,2.0702,-0.3355,-0.3301,1010.1028,-10.2480,25.1320,-42.3218,21.0758,-11.5188,-1.2513,100.7281,
100.048392,0.0466,0.1932,1.0652,-0.5543,-0.0754,-0.7917,1010.1394,-10.7238,25.4736,-42.5536,20.9089,-11.5879,-0.0868,100.7281,
100.148574,-0.1202,0.1293,0.9822,0.0700,0.1735,-1.6873,1010.2676,-10.8214,25.4736,-42.7610,21.0021,-11.4346,-0.8376,100.7406,
100.249158,-0.1485,0.2608,0.8740,0.0161,0.2242,-0.4499,1010.2462,-10.9068,25.6566,-42.5658,20.9947,-11.4270,-0.8862,100.7406,
100.349489,-0.0180,0.2542,0.9454,1.0324,-0.4954,0.5304,1010.1943,-10.1382,25.3882,-42.4316,21.0537,-11.1329,-0.3273,100.7406,
100.450042,-0.0521,0.1244,0.9149,-0.7521,0.4603,0.9719,1010.3042,-9.9186,25.7542,-42.1510,20.9717,-11.0372,-0.9012,100.7463,
100.550466,-0.0719,0.1815,0.9643,-0.4585,0.2826,1.4081,1010.2798,-10.1504,25.1198,-42.9196,21.1771,-10.9561,0.0831,100.7463,
100.651150,-0.0058,0.1567,1.0673,0.6753,0.1499,1.2446,1010.3713,-10.1138,25.9250,-42.5658,21.0694,-10.8966,-0.3122,100.7463,
100.751236,-0.0408,0.2900,1.1442,0.7721,-0.5966,-1.0137,1010.2218,-10.3334,25.3882,-42.3462,21.2800,-10.9672,0.5751,100.7278,
100.851651,0.0563,0.2238,1.0013,0.8882,-0.5234,0.6073,1010.4202,-10.5042,25.9250,-42.1754,21.3563,-11.4246,-0.6499,100.7278,
100.952911,-0.1610,0.0995,0.9333,-0.7654,-0.3109,-0.4883,1010.3500,-10.1504,25.2052,-42.6268,21.3677,-11.4115,-0.6122,100.7278,
101.053478,-0.0782,0.0866,0.9175,-0.5696,0.0749,0.0265,1010.3744,-9.9186,25.7542,-42.3462,21.4210,-10.8554,0.1642,100.7627,
101.153932,-0.2241,0.2124,1.1903,-0.5310,-0.2755,0.4467,1010.2645,-10.2114,25.9616,-40.8578,21.4499,-10.5286,0.3451,100.7627,
101.254473,-0.0081,0.1888,0.9521,1.0286,-0.1263,-0.3781,1010.4232,-10.7116,25.5590,-42.8586,21.4700,-10.5507,0.3978,100.7627,
101.355166,0.0366,0.1544,0.7874,-0.0985,-0.3936,-1.4089,1010.4476,-10.7482,24.9490,-42.3340,21.5290,-10.0484,0.2950,100.7473,
101.455482,0.1318,0.1957,0.8855,0.7967,-0.1582,0.7807,1010.4265,-10.0772,24.8392,-43.5174,21.5259,-10.0700,0.2182,100.7473,
101.555611,0.0126,0.2300,0.9545,-0.9321,0.0619,1.7255,1010.5638,-9.6380,25.6688,-42.0290,21.4315,-10.1781,-0.0866,100.7473,
101.656010,0.0756,0.1367,1.0307,1.2035,0.0888,-0.5805,1010.4021,-10.7238,25.3882,-42.6512,21.6263,-10.1944,0.3293,100.7322,
101.756290,0.0375,0.2767,0.7666,0.5777,-0.1546,-0.7342,1010.5120,-9.7478,25.4736,-42.7366,21.2368,-10.3141,-0.5426,100.7322,
101.856631,0.2101,0.1118,1.0247,-0.3344,0.0538,0.8578,1010.5760,-10.1504,25.1320,-42.3218,21.1699,-10.4786,-0.8754,100.7322,
101.956958,0.0566,0.1304,0.9511,-0.3133,-0.3868,-0.0065,1010.5303,-9.5282,25.8396,-42.4438,21.3551,-10.2003,-0.2317,100.5189,
102.057602,-0.0421,0.2274,0.9908,1.2210,-0.1009,-0.2187,1010.5059,-10.5164,25.6688,-41.6508,21.4822,-10.2320,0.1507,100.5189,
102.158004,0.1092,0.2147,0.9430,-1.2706,-0.3854,-0.5423,1010.5974,-9.9308,25.7420,-42.5536,21.5994,-10.2643,0.4559,100.5189,
102.258438,0.0189,0.1580,1.0147,0.7332,-0.3493,0.9684,1010.5455,-9.5404,25.6688,-42.0290,21.7396,-10.3378,0.8092,100.6308,
102.358592,-0.0261,0.1082,1.0905,0.0118,-0.1714,0.0480,1010.4509,-9.7478,25.4004,-42.2242,21.7214,-10.3164,0.6646,100.6308,
102.459716,0.0733,0.2259,0.8738,-0.6526,-0.0355,-0.8658,1010.6281,-9.8576,25.2052,-42.7244,21.7216,-10.3318,0.5098,100.6308,
102.559173,0.0825,0.0950,0.7553,0.0120,0.5942,-2.8803,1010.6525,-10.0162,25.7542,-42.3462,21.6933,-10.3253,0.3937,100.7257,
102.659250,-0.1764,0.2805,0.6615,-0.3395,-0.3494,-0.5931,1010.6769,-10.3334,25.4736,-42.7488,21.7072,-10.2907,0.3963,100.7257,
102.759744,-0.1619,0.2142,1.1511,0.2567,-0.0633,0.5384,1010.6342,-9.9308,25.5712,-42.3340,21.6783,-10.2704,0.2693,100.7257,
102.860196,0.0108,0.1906,0.9638,0.1546,-0.0372,-0.0079,1010.6158,-9.7356,25.6566,-42.7366,21.6518,-10.2381,0.1881,100.7255,
102.960111,0.1818,0.2182,0.7733,0.4658,0.0293,1.0123,1010.6952,-9.8332,25.5468,-43.3466,21.6442,-9.3068,1.3080,100.7255,
103.060769,0.1436,0.1430,0.7872,1.0393,-0.2695,-0.0016,1010.7532,-9.0524,25.7420,-42.9318,21.5760,-9.3086,1.1677,100.7255,
103.160802,0.0837,0.1339,0.9757,-0.8101,-0.3451,1.0848,1010.8295,-9.7234,25.8274,-42.7488,21.5254,-9.2866,1.1449,100.7078,
103.261104,-0.1629,0.2086,1.1724,0.6416,-0.0947,0.8659,1010.8051,-9.9308,25.5590,-42.7366,21.4992,-9.2979,1.1980,100.7078,
103.361403,0.0453,0.0959,0.9714,-0.2511,-0.0424,1.5246,1010.8995,-10.4432,25.2174,-42.4316,21.3053,-9.3131,0.8663,100.7078,
103.461766,0.1009,0.1972,0.8380,0.3479,0.3209,-1.0667,1010.8934,-9.7722,25.0466,-42.2120,20.9834,-9.5431,-0.1659,100.6921,
103.562465,-0.2430,0.1092,1.0889,0.8059,-0.1123,-0.6201,1010.8538,-9.5648,25.2296,-41.8094,20.6959,-9.8190,-1.1872,100.6921,
103.662632,0.0317,0.1530,0.9736,-0.8950,0.0302,-0.0657,1010.7592,-9.9064,26.0226,-42.1632,20.7588,-9.8383,0.0372,100.6921,
103.763644,-0.0482,0.1019,0.7515,-0.4087,0.3253,-0.5311,1010.7592,-10.1504,25.3150,-41.9314,20.7590,-10.0744,-0.2743,100.7329,
103.864381,-0.1128,0.2169,1.0893,-0.2551,0.2068,0.6563,1010.9331,-10.7116,25.6566,-42.3584,20.7512,-10.0832,-0.2656,100.7329,
103.964530,-0.0733,0.1964,0.7655,0.0380,0.2755,-0.2527,1010.8995,-9.9308,25.5712,-42.5414,20.7724,-10.1284,0.2830,100.7329,
104.064892,-0.0763,0.1721,1.1522,0.2091,0.0453,0.9761,1010.9758,-10.2358,25.3882,-42.3340,20.7983,-10.7810,-0.6785,100.7238,
104.165343,-0.1221,0.1809,1.1501,0.3718,0.0321,1.5213,1010.8721,-11.0166,25.4614,-43.1636,20.8986,-10.7201,-0.6510,100.7238,
104.265545,0.0813,0.1474,1.1839,0.0195,0.0312,1.3448,1010.9941,-10.6872,26.0226,-42.1754,20.9080,-10.7109,-0.5919,100.7238,
104.365877,-0.0652,0.1426,1.1756,0.8236,0.0066,0.9121,1011.0125,-10.3334,25.4736,-42.7488,20.9340,-10.7168,-0.4610,100.7851,
104.466514,0.0465,0.1070,1.0793,0.7105,0.2023,0.4236,1010.9362,-10.2236,25.5712,-42.5414,20.9328,-10.6913,-0.1127,100.7851,
104.567039,0.0230,0.1356,0.9978,0.4735,-0.4433,0.7848,1011.0705,-10.8214,25.3760,-43.2612,21.0591,-10.6636,-0.6863,100.7851,
104.667505,0.1376,0.1304,0.9553,-0.1381,-0.4545,-0.2820,1010.9423,-10.9800,26.0958,-42.7000,21.0609,-10.6422,-0.7120,100.7859,
104.767673,-0.0851,0.2546,0.9396,0.2974,-0.1331,0.0891,1011.0034,-10.2236,25.6566,-42.5536,21.0539,-10.6406,-0.8425,100.7859,
104.867953,0.0018,0.1754,1.0638,0.9422,-0.3566,-1.5065,1010.9026,-10.3334,25.4614,-43.0538,21.0428,-10.6176,-0.9286,100.7859,
104.969427,0.0548,0.1346,1.2312,-0.0383,-0.1898,1.1207,1010.9728,-10.6140,25.5590,-42.5536,21.0103,-10.5763,-1.0560,100.7733,
105.069373,-0.0638,0.1761,0.9201,0.1435,-0.1562,-0.2967,1011.0491,-10.3944,26.1080,-42.0778,20.9873,-10.5380,-1.1980,100.7733,
105.170475,0.0919,0.1487,0.9817,1.2893,0.0794,-0.1294,1011.1071,-10.6262,25.3882,-42.5536,20.5983,-10.6517,1.3631,100.7733,
105.271390,0.1082,0.1846,1.0766,0.7465,0.0176,1.6316,1011.2444,-10.0528,25.3150,-42.0290,20.5361,-10.6313,1.1342,100.7438,
105.372204,0.1560,0.0863,0.9538,1.2923,-0.5980,-0.0609,1011.1589,-9.6380,25.5590,-42.7366,20.7519,-11.0965,0.8243,100.7438,
105.472258,-0.0487,0.1725,1.0996,0.3917,-0.1502,1.8464,1011.1223,-9.8576,25.3028,-42.4194,20.6885,-11.0570,0.7756,100.7438,
105.573040,0.0101,0.1988,1.0167,-0.7450,-0.1977,2.4201,1011.1741,-10.4310,25.4980,-41.5410,20.6673,-11.1078,0.7832,100.7378,
105.673319,-0.0095,0.1870,0.9186,-2.1963,-0.9091,1.4135,1011.2809,-9.9430,25.3760,-43.1392,20.6835,-11.1495,0.8490,100.7378,
105.774669,-0.0087,0.1365,0.8851,-0.3507,-0.3943,-0.4330,1011.1375,-10.7360,25.1198,-42.6390,20.6886,-11.2097,0.9483,100.7378,
105.873962,-0.1409,0.2069,0.9304,-0.2826,0.1146,0.9394,1011.1131,-10.0528,25.1198,-42.7244,20.7506,-11.2808,1.0457,100.7242,
105.974164,0.0056,0.1309,1.1303,-1.0136,-0.2413,-0.8212,1011.2565,-9.7722,25.1076,-43.0172,20.8357,-11.3233,0.5322,100.7242,
106.074673,-0.0279,0.2034,0.8373,-0.3992,-0.2241,-0.8125,1011.1131,-10.2724,24.8514,-42.7122,20.8037,-11.2802,0.7293,100.7242,
106.175089,-0.1095,0.1497,1.0534,-2.5134,-0.2293,1.7945,1011.3786,-9.6868,24.8514,-42.6024,20.7399,-11.3367,1.2609,100.7450,
106.275444,-0.0548,0.1812,1.1800,-1.1090,-0.1881,1.4079,1011.2626,-9.2110,24.5952,-42.3706,20.6719,-11.5710,2.6202,100.7450,
106.375810,0.2323,0.1331,0.8342,-1.1768,0.5728,2.0786,1011.3510,-10.1504,25.1198,-42.4194,20.6158,-11.6964,2.6388,100.7450,
106.475831,0.1218,0.2123,1.2152,-1.6361,-0.3359,3.6346,1011.3297,-10.3456,25.2052,-42.9318,20.5934,-11.8337,2.7324,100.4192,
106.576210,0.0021,0.1761,1.0273,0.5732,-0.5805,0.7395,1011.3388,-10.2114,24.1316,-43.0782,20.5796,-11.9871,2.8408,100.4192,
106.676808,-0.0113,0.1596,1.0619,-0.0402,-0.6745,1.9374,1011.4853,-10.2846,24.6684,-42.9074,20.5386,-12.1984,2.8058,100.4192,
106.776874,-0.1462,0.1706,1.1583,-0.3532,-0.3882,1.1249,1011.2930,-10.2114,24.1316,-43.0782,20.5341,-12.4288,2.9040,100.6007,
106.877274,-0.1444,0.0825,0.9083,-0.5650,-0.1024,0.1161,1011.4365,-10.3212,24.0218,-44.0786,20.4814,-12.6700,2.8772,100.6007,
106.977855,0.0770,0.2298,0.9797,-0.1787,0.2758,-0.1859,1011.3083,-10.3334,23.7778,-43.2612,20.3190,-12.6407,2.4925,100.6007,
107.077989,-0.0312,0.2224,1.1334,0.0466,-0.2404,0.0417,1011.3907,-11.3948,23.9364,-43.8102,20.3489,-12.9676,2.5541,100.7018,
107.178341,0.0211,0.1570,1.0239,0.8131,0.2464,0.1382,1011.4151,-10.6262,23.7778,-43.2734,20.1668,-13.0999,1.2144,100.7018,
107.278513,0.0960,0.1977,1.2327,-0.8120,-0.1020,1.6628,1011.3174,-10.5408,23.5948,-43.0660,20.1643,-13.3478,1.0432,100.7018,
107.378833,-0.0100,0.1174,1.1728,-0.3187,-0.8235,1.9516,1011.3511,-10.9190,23.7656,-43.7858,20.2231,-13.6063,1.1736,100.7143,
107.479138,0.1282,0.1918,0.9962,-1.2186,-0.2197,2.3388,1011.3816,-9.9796,23.0458,-44.3226,20.2529,-13.7696,1.1002,100.7143,
107.579362,0.0431,0.2425,1.1486,-0.1620,-0.3761,0.1661,1011.4243,-10.9678,22.7896,-43.6394,20.2604,-13.8413,1.6089,100.7143,
107.679293,0.0268,0.2349,0.9985,1.0924,-0.0263,-0.4607,1011.5342,-10.6140,22.3504,-43.4076,20.3057,-14.1305,1.7263,100.7482,
107.779645,-0.0465,0.1812,1.1112,-0.4654,-0.3875,1.5149,1011.5311,-10.3090,22.5334,-43.2002,20.0258,-14.1712,0.8465,100.7482,
107.880235,-0.0079,0.2473,0.8965,1.2268,0.0963,0.7591,1011.5250,-9.8454,22.0698,-44.0786,19.8616,-14.3141,0.1972,100.7482,
107.980282,0.0414,0.2392,1.1541,-0.3499,-0.1281,1.1697,1011.5037,-9.8332,22.3382,-44.0908,20.0002,-14.1382,-0.4663,100.7389,
108.081040,-0.2158,0.1837,0.9095,-0.6241,-0.7853,0.2198,1011.6074,-10.2480,21.8868,-43.9810,20.0547,-14.3884,-0.3901,100.7389,
108.181147,0.0875,0.2192,0.9749,-0.4607,-0.4944,2.2648,1011.6044,-10.7360,21.8746,-44.5910,20.1188,-14.6006,-0.3881,100.7389,
108.281338,-0.2914,0.2540,1.3877,1.0543,-0.0708,0.1050,1011.6349,-11.3460,21.3622,-43.7736,21.2612,-13.6817,0.2939,100.6930,
108.381499,0.1606,0.2288,1.3013,1.2819,-0.0706,-0.1858,1011.6593,-10.6750,21.1670,-44.6520,21.0445,-14.2276,0.2802,100.6930,
108.481929,-0.3275,0.1644,0.8865,-2.6283,-0.2405,-0.1363,1011.6105,-10.9434,21.6062,-44.9814,20.5300,-14.5247,-0.4584,100.6930,
108.581947,0.0972,0.3036,0.9201,0.2712,0.0425,-0.5353,1011.6257,-11.2484,21.3378,-44.7862,20.7576,-14.7678,-0.1938,100.6550,
108.682194,-0.1666,0.3220,1.0776,-1.2892,0.0965,0.7563,1011.6990,-11.0654,21.1792,-43.8590,20.6192,-15.0253,-0.2442,100.6550,
108.782777,-0.0157,0.2332,0.9653,0.1820,-0.0524,0.2197,1011.6807,-11.2484,21.3256,-45.2864,20.6225,-15.2309,-0.2008,100.6550,
108.882734,-0.2132,0.2875,1.0512,0.1254,-0.2888,0.6462,1011.6776,-11.2118,20.4472,-45.0424,20.7164,-15.4109,0.0585,100.4851,
108.983206,-0.1074,0.2587,1.0635,-0.8463,0.2367,0.3861,1011.7386,-10.4188,20.5448,-44.9204,20.7367,-15.6118,0.1323,100.4851,
109.083566,0.0322,0.2037,1.1936,-1.2952,-0.2955,1.2469,1011.7905,-11.0044,20.6180,-45.1400,20.7796,-15.7774,0.2554,100.4851,
109.183531,-0.0641,0.2340,1.1391,-1.0753,-0.4286,3.0330,1011.8210,-11.9804,20.5448,-44.3592,20.8280,-15.9295,0.4483,99.2417,
109.283976,0.0529,0.2306,1.1339,-1.2081,0.1193,2.4901,1011.9310,-11.5046,20.4594,-44.4446,20.8645,-16.0904,0.6297,99.2417,
109.384356,-0.0630,0.2045,1.0685,-0.4412,0.0568,-0.2233,1011.8669,-12.3708,20.5448,-44.6764,20.9036,-16.2128,0.8367,99.2417,
109.484629,0.1104,0.2909,1.1278,-0.6029,-0.3529,2.7855,1011.8974,-12.1390,19.4712,-44.8106,20.9255,-16.3617,0.9645,100.1582,
109.585099,-0.1358,0.2365,1.1919,-0.9389,-0.2733,1.6515,1011.8638,-11.8340,19.6420,-45.0180,20.9408,-16.4588,1.1230,100.1582,
109.685461,0.1566,0.2540,1.0202,0.1142,0.1361,1.8768,1011.9493,-11.9194,19.8128,-45.3230,20.9272,-16.5878,1.1617,100.1582,
109.785949,-0.1704,0.2795,1.1181,0.3859,0.1296,0.6464,1011.9554,-12.7246,19.5322,-46.1404,20.9425,-16.7080,1.2962,100.5190,
109.887529,0.0507,0.2337,1.2408,-1.6003,0.5538,2.5394,1011.9279,-12.1268,19.7274,-45.1278,20.8983,-16.8290,1.2981,100.5190,
109.987394,-0.0339,0.2390,1.2981,0.2576,0.0169,0.0361,1012.0073,-12.5050,19.8860,-46.2502,20.8911,-16.9141,1.3826,100.5190,
110.087914,-0.0722,0.1576,1.2706,-0.8140,-0.8251,2.6817,1011.9493,-12.4196,19.6420,-45.3352,20.8588,-17.0052,1.3869,100.6841,
110.188219,-0.1011,0.2512,1.0179,-0.8055,0.3011,0.3546,1011.9920,-12.5416,19.3736,-44.9204,20.8301,-17.1068,1.3838,100.6841,
110.288732,-0.1064,0.2760,1.2626,-0.6257,-0.3003,1.3150,1011.9888,-12.3342,19.5566,-44.7252,20.7905,-17.1443,1.3694,100.6841,
110.389401,-0.0006,0.3200,1.1347,-0.2171,-0.5565,3.3860,1012.0071,-12.8344,19.2760,-45.3230,20.7307,-17.1748,1.3270,100.7277,
110.489867,-0.0292,0.2323,1.2877,-1.0598,-0.4053,2.1092,1012.0377,-12.3342,19.5566,-44.8228,20.6963,-17.1877,1.2617,100.7277,
110.590485,0.0596,0.2746,0.9942,0.0488,-0.8288,2.4824,1011.9308,-12.1390,19.4468,-45.7134,20.6298,-17.1997,1.0985,100.7277,
110.690449,-0.0304,0.2834,1.0578,-0.6757,-0.3382,0.5300,1012.0377,-11.5656,19.2150,-44.4812,20.5410,-17.2014,0.8812,100.7622,
110.790731,0.0749,0.2251,1.0244,-1.3872,-0.0433,2.4164,1011.9705,-12.2366,19.4468,-45.7256,20.4593,-17.1624,0.6641,100.7622,
110.890971,-0.0527,0.2548,1.1560,-0.4503,-0.5817,2.0879,1012.0468,-11.5656,19.1784,-46.0916,20.4047,-17.1358,0.5384,100.7622,
110.993523,0.0908,0.2891,1.1997,0.1361,-0.4463,1.7579,1012.0377,-11.9560,19.2882,-45.2986,20.3200,-17.0851,0.2480,100.7992,
111.093958,0.0377,0.2659,1.2031,-0.2025,-0.1629,2.1548,1011.9827,-11.7974,18.6538,-45.6646,20.2709,-17.0722,0.0741,100.7992,
111.193930,0.0940,0.2157,1.2467,-1.9905,-0.4499,0.7336,1012.0956,-11.5900,18.8368,-45.4694,20.2021,-17.0452,-0.1168,100.7992,
111.294530,0.0865,0.3030,0.9260,0.5364,-0.6144,2.8069,1012.0590,-11.1020,18.9222,-45.6646,20.1396,-16.9667,-0.4276,100.7426,
111.394579,-0.0945,0.2333,1.1707,-0.8241,-0.5252,1.9850,1012.0224,-10.9312,18.4830,-45.6402,20.0969,-16.9623,-0.5527,100.7426,
111.495139,0.0003,0.3051,1.1603,-1.3550,-0.2992,2.2788,1012.0316,-11.3948,18.9222,-45.4694,20.0581,-16.9725,-0.7004,100.7426,
111.595539,0.0274,0.2749,1.1388,0.5175,0.1511,1.6875,1012.0651,-11.1142,18.7514,-45.5548,20.0318,-16.9931,-0.8437,100.7451,
111.695620,-0.1316,0.2711,1.2974,-1.9575,-0.5985,2.1225,1012.0651,-11.1996,18.8368,-45.4572,19.9759,-16.9495,-1.0633,100.7451,
111.796047,-0.0523,0.2041,1.2793,-0.3740,-0.0537,2.3869,1012.0560,-11.1142,18.7392,-46.1526,20.0103,-16.9221,-1.0878,100.7451,
111.895980,-0.0360,0.2766,1.1881,0.5996,0.0339,0.5948,1012.0377,-10.7604,18.0438,-45.4084,20.0306,-16.9337,-1.1113,100.7734,
111.996417,-0.1509,0.3154,1.1519,0.2584,-0.4322,2.0066,1012.0590,-10.8214,18.7392,-45.8476,20.0614,-16.9203,-1.1085,100.7734,
112.096949,0.0133,0.3028,1.0090,0.8814,0.1027,1.1202,1011.9766,-10.2358,18.6538,-45.8354,20.0808,-16.9232,-1.1161,100.7734,
112.197101,0.0067,0.2064,1.1513,1.0977,-0.3069,1.1428,1011.9980,-11.0410,18.2756,-46.7382,20.1089,-16.9039,-1.1402,100.7850,
112.298008,-0.0229,0.2645,0.9841,-0.1353,-0.4579,1.6900,1011.9614,-10.7482,18.1902,-46.5186,20.1135,-16.8979,-1.2623,100.7850,
112.398260,-0.0005,0.2183,0.8693,0.9226,-0.2288,1.1948,1011.9827,-10.5774,17.9218,-46.6040,20.1163,-16.9173,-1.3598,100.7850,
112.499286,-0.0743,0.2088,1.0232,0.9179,-0.6543,0.2874,1011.9064,-10.7360,18.4708,-46.2380,19.2207,-16.5025,-3.9806,100.7969,
112.599444,0.0719,0.2712,1.0166,1.2778,-0.3879,0.9123,1011.9339,-10.3456,18.4586,-46.8236,19.6868,-16.3847,-3.1703,100.7969,
112.700006,0.0919,0.2657,0.9086,1.8048,-0.1097,2.4761,1011.9247,-10.8458,18.2878,-46.2258,19.7657,-16.3296,-3.0813,100.7969,
112.800604,0.1325,0.2223,0.9098,0.9258,-0.4297,3.1937,1011.9431,-11.0654,17.8486,-45.7134,21.5042,-15.6284,-0.0499,100.7766,
112.900746,0.0585,0.2295,1.1862,0.5204,-0.2766,2.0798,1011.9339,-10.8458,18.2024,-46.1282,21.3713,-15.5844,-0.2575,100.7766,
113.001021,0.1398,0.2363,1.1598,-0.2319,-0.6260,1.1926,1011.8820,-10.3456,18.4586,-46.4210,20.7750,-15.3453,-1.0324,100.7766,
113.101635,-0.0042,0.2445,1.1399,0.0452,-0.2070,-0.0363,1011.9308,-10.2358,18.7392,-45.9330,19.9129,-15.1413,-2.1600,100.7574,
113.201859,-0.0712,0.2806,1.1204,-1.1471,-0.2743,0.0710,1011.9736,-10.8580,18.1170,-45.9208,19.8464,-15.0094,-2.2541,100.7574,
113.301845,0.0567,0.2498,0.9522,0.7151,-0.1193,0.3125,1011.9219,-11.0288,18.4708,-45.7378,20.1823,-14.9812,-1.7751,100.7574,
113.402469,-0.0385,0.2159,1.0165,0.8594,-0.2058,-0.0352,1011.8487,-10.2480,18.4708,-46.2258,20.2316,-14.8929,-1.6573,100.7483,
113.502997,-0.0697,0.2304,1.0317,-0.3811,-0.4212,0.9327,1011.8578,-11.1264,18.4708,-45.7500,20.2743,-14.8057,-1.6123,100.7483,
113.603237,0.0040,0.2573,1.0646,0.9097,-0.2782,-0.1803,1011.8121,-10.7360,18.3976,-45.0302,20.2803,-14.7428,-1.6544,100.7483,
113.704189,0.0821,0.2416,1.0700,0.9136,-0.0621,0.9541,1011.7968,-11.4070,18.5562,-46.1526,20.6869,-14.6309,-0.9507,100.7653,
113.804581,-0.0187,0.1883,1.0955,1.0235,-0.1283,0.5142,1011.8487,-10.8092,18.8246,-45.8476,21.3106,-14.2177,0.3853,100.7653,
113.904965,-0.1075,0.2606,1.0439,-1.3757,-0.6347,0.4093,1011.7938,-11.1386,18.2024,-46.0306,20.9296,-13.9942,-0.0487,100.7653,
114.005288,0.0526,0.2017,0.9896,-0.0645,-0.2170,0.6517,1011.7755,-11.4192,18.4830,-45.5548,20.8672,-13.9380,-0.1871,100.7760,
114.105714,0.0351,0.2742,1.0385,0.2620,0.2567,0.2645,1011.7022,-10.5042,18.9954,-46.2502,20.8567,-13.9179,-0.2532,100.7760,
114.206813,-0.0605,0.1823,1.0755,0.2115,-0.0096,0.1762,1011.7054,-11.0166,18.6416,-46.1526,20.8518,-13.8920,-0.2974,100.7760,
114.306538,0.0155,0.2269,0.9806,-0.0106,-0.2721,0.7450,1011.7054,-11.2362,18.2878,-45.9452,20.8348,-13.8734,-0.3665,100.7649,
114.407437,0.0086,0.2079,0.9719,0.2394,-0.0917,1.9542,1011.7756,-10.9312,18.3976,-45.3352,20.8076,-13.8354,-0.3907,100.7649,
